order_id,customer_id,seller_id,product_id,order_timestamp,order_date,order_hour,category,city,state,age_group,loyalty_tier,seller_tier,platform,payment_method,base_amount,discount_amount,delivery_fee,final_amount,status,delivery_time_hrs,rating
2759,5153,560,117,2024-06-10 11:54:58,2024-06-10,11,Beauty,Mumbai,Maharashtra,25-34,platinum,B,App,Credit Card,180.93,30.77,59,209.16,delivered,2.54,4
2760,10896,134,1557,2024-06-06 23:42:04,2024-06-06,23,Grocery,Kolkata,West Bengal,35-44,gold,B,App,UPI,312.21,21.48,59,349.73,delivered,22.99,5
2761,5544,515,399,2024-06-13 20:17:59,2024-06-13,20,Fashion,Kolkata,West Bengal,25-34,bronze,C,Website,UPI,477.62,7.38,29,499.24,cancelled,,1
2762,3322,751,1611,2024-06-07 20:41:34,2024-06-07,20,Electronics,Chennai,Tamil Nadu,45-54,bronze,B,Website,UPI,20394.75,2.6,0,20392.15,delivered,34.31,4
2763,10479,524,633,2024-06-15 16:02:24,2024-06-15,16,Food,Mumbai,Maharashtra,18-24,silver,B,App,Debit Card,255.26,9.8,49,294.46,delivered,6.33,4
2764,2788,135,165,2024-06-01 19:27:09,2024-06-01,19,Books,Ahmedabad,Gujarat,45-54,bronze,B,App,COD,1060.45,23.78,0,1036.67,delivered,43.85,3
2765,2889,562,642,2024-06-08 12:27:30,2024-06-08,12,Beauty,Pune,Maharashtra,25-34,gold,B,App,Credit Card,264.9,23.94,49,289.96,delivered,15.86,5
2766,272,633,543,2024-06-01 16:49:44,2024-06-01,16,Beauty,Ahmedabad,Gujarat,25-34,platinum,A,App,Wallet,2929.76,529.35,0,2400.41,delivered,26.03,4
2767,11374,25,613,2024-06-11 14:17:14,2024-06-11,14,Grocery,Hyderabad,Telangana,35-44,gold,C,App,UPI,1431.22,112.27,0,1318.95,delivered,24.16,3
2768,2442,700,605,2024-06-11 15:55:25,2024-06-11,15,Grocery,Kolkata,West Bengal,18-24,platinum,B,Website,Credit Card,438.54,57.06,49,430.48,delivered,20.97,4
2769,8341,22,1929,2024-06-07 00:10:24,2024-06-07,0,Food,Mumbai,Maharashtra,35-44,silver,B,Website,Wallet,134.94,5.48,39,168.46,delivered,59.77,4
2770,1659,187,242,2024-06-01 20:18:30,2024-06-01,20,Beauty,Kolkata,West Bengal,25-34,silver,A,App,UPI,911.66,22.95,0,888.71,delivered,13.09,4
2771,4091,420,480,2024-06-12 11:48:14,2024-06-12,11,Fashion,Pune,Maharashtra,45-54,gold,B,App,UPI,2803.95,207.2,0,2596.75,delivered,26.06,4
2772,4145,476,463,2024-06-15 16:11:53,2024-06-15,16,Grocery,Mumbai,Maharashtra,45-54,gold,A,App,COD,1145.02,58.42,0,1086.6,delivered,35.67,4
2773,11214,589,1739,2024-06-12 19:05:46,2024-06-12,19,Fashion,Mumbai,Maharashtra,25-34,platinum,C,App,UPI,1341.19,190.09,0,1151.1,delivered,41.57,4
2774,7070,298,1610,2024-06-15 06:15:37,2024-06-15,6,Fashion,Hyderabad,Telangana,35-44,bronze,C,App,UPI,723.79,5.97,0,717.82,delivered,1.86,5
2775,1160,23,1513,2024-06-07 13:54:13,2024-06-07,13,Books,Jaipur,Rajasthan,25-34,gold,B,App,COD,1220.4,94.0,0,1126.4,returned,,2
2776,11683,61,550,2024-06-04 12:19:29,2024-06-04,12,Fashion,Bangalore,Karnataka,18-24,platinum,C,Website,COD,3922.84,546.2,0,3376.64,returned,,3
2777,170,19,486,2024-06-01 10:17:15,2024-06-01,10,Fashion,Bangalore,Karnataka,18-24,platinum,B,App,Credit Card,1713.26,176.02,0,1537.24,delivered,10.74,4
2778,10967,307,732,2024-06-13 20:27:09,2024-06-13,20,Food,Chennai,Tamil Nadu,25-34,silver,B,App,Wallet,600.78,38.85,0,561.93,returned,,3
2779,4379,551,216,2024-06-15 17:09:14,2024-06-15,17,Home & Kitchen,Bangalore,Karnataka,25-34,bronze,C,Website,UPI,16433.32,190.89,0,16242.43,delivered,2.14,4
2780,10349,339,1094,2024-06-13 15:02:57,2024-06-13,15,Electronics,Bangalore,Karnataka,45-54,gold,B,App,Debit Card,77388.85,3906.06,0,73482.79,delivered,40.69,4
2781,3131,53,686,2024-06-02 10:12:51,2024-06-02,10,Electronics,Hyderabad,Telangana,25-34,bronze,B,Website,UPI,51773.12,193.18,0,51579.94,delivered,64.85,4
2782,6667,17,1376,2024-06-02 16:07:19,2024-06-02,16,Food,Pune,Maharashtra,35-44,silver,B,Website,Debit Card,620.58,19.04,0,601.54,delivered,46.82,4
2783,4546,718,1103,2024-06-02 12:29:49,2024-06-02,12,Beauty,Delhi,Delhi,18-24,gold,B,App,UPI,718.22,58.86,0,659.36,delivered,4.77,5
2784,5844,413,346,2024-06-13 09:26:58,2024-06-13,9,Beauty,Kolkata,West Bengal,35-44,silver,B,Website,UPI,1778.44,44.43,0,1734.01,delivered,68.65,4
2785,4092,551,1123,2024-06-10 17:38:13,2024-06-10,17,Beauty,Chennai,Tamil Nadu,55+,bronze,C,Website,UPI,1986.15,47.59,0,1938.56,delivered,50.59,4
2786,8595,178,220,2024-06-13 19:38:54,2024-06-13,19,Electronics,Kolkata,West Bengal,18-24,bronze,B,Website,Debit Card,15092.56,251.38,0,14841.18,delivered,42.31,4
2787,3979,751,1615,2024-06-14 07:20:56,2024-06-14,7,Beauty,Pune,Maharashtra,25-34,bronze,B,API,Debit Card,1603.83,18.0,0,1585.83,delivered,23.56,5
2788,1184,89,667,2024-06-06 07:51:00,2024-06-06,7,Beauty,Pune,Maharashtra,45-54,platinum,C,Website,UPI,1108.0,139.62,0,968.38,delivered,57.68,4
2789,1352,161,368,2024-06-15 20:51:36,2024-06-15,20,Home & Kitchen,Jaipur,Rajasthan,35-44,silver,B,App,UPI,2262.57,111.35,0,2151.22,delivered,23.2,5
2790,7625,266,657,2024-06-11 11:05:15,2024-06-11,11,Sports,Jaipur,Rajasthan,18-24,silver,A,App,UPI,2907.49,180.98,0,2726.51,delivered,11.72,5
2791,9412,326,715,2024-06-15 10:48:29,2024-06-15,10,Beauty,Mumbai,Maharashtra,25-34,silver,C,App,UPI,249.35,15.07,39,273.28,delivered,37.16,4
2792,2170,285,771,2024-06-04 22:04:10,2024-06-04,22,Food,Mumbai,Maharashtra,25-34,silver,B,App,Debit Card,291.57,20.07,49,320.5,delivered,6.18,5
2793,193,336,1931,2024-06-09 11:10:15,2024-06-09,11,Home & Kitchen,Mumbai,Maharashtra,25-34,silver,B,App,COD,15323.17,750.48,0,14572.69,delivered,22.96,5
2794,7455,144,1175,2024-06-09 19:25:32,2024-06-09,19,Fashion,Chennai,Tamil Nadu,35-44,silver,B,Website,COD,1291.77,58.13,0,1233.64,delivered,11.23,4
2795,11369,32,127,2024-06-13 20:48:43,2024-06-13,20,Electronics,Bangalore,Karnataka,35-44,silver,A,App,UPI,4586.84,240.14,0,4346.7,delivered,15.81,5
2796,2384,732,1415,2024-06-09 13:05:08,2024-06-09,13,Food,Mumbai,Maharashtra,35-44,silver,C,App,COD,288.27,15.4,49,321.87,delivered,2.91,4
2797,9761,141,600,2024-06-06 15:44:29,2024-06-06,15,Books,Bangalore,Karnataka,35-44,silver,A,App,UPI,1163.3,57.53,0,1105.77,delivered,11.08,5
2798,1315,426,1534,2024-06-02 17:09:27,2024-06-02,17,Home & Kitchen,Pune,Maharashtra,18-24,bronze,A,App,Debit Card,6187.68,161.79,0,6025.89,delivered,47.82,4
2799,4275,15,48,2024-06-14 11:23:18,2024-06-14,11,Electronics,Hyderabad,Telangana,25-34,silver,A,App,Credit Card,20339.26,534.3,0,19804.96,delivered,24.28,3
2800,513,576,228,2024-06-14 12:05:48,2024-06-14,12,Books,Bangalore,Karnataka,35-44,bronze,B,App,Credit Card,1032.81,1.11,0,1031.7,delivered,42.88,5
2801,9055,619,737,2024-06-15 22:42:22,2024-06-15,22,Food,Bangalore,Karnataka,25-34,gold,C,Website,COD,107.18,11.61,39,134.57,delivered,13.48,5
2802,4845,135,227,2024-06-15 12:25:50,2024-06-15,12,Food,Delhi,Delhi,35-44,silver,B,App,Wallet,436.46,16.95,49,468.51,delivered,41.56,4
2803,10829,162,1063,2024-06-15 20:42:51,2024-06-15,20,Electronics,Pune,Maharashtra,18-24,bronze,C,Website,Credit Card,45257.31,185.71,0,45071.6,delivered,28.58,4
2804,4702,184,1587,2024-06-15 17:34:45,2024-06-15,17,Electronics,Mumbai,Maharashtra,35-44,platinum,B,App,UPI,18996.05,2052.02,0,16944.03,delivered,24.81,5
2805,4948,495,966,2024-06-14 18:07:46,2024-06-14,18,Fashion,Delhi,Delhi,25-34,bronze,C,App,Debit Card,729.35,6.15,0,723.2,delivered,35.79,3
2806,10417,238,68,2024-06-09 15:29:30,2024-06-09,15,Electronics,Bangalore,Karnataka,25-34,gold,B,API,COD,32006.1,2426.63,0,29579.47,delivered,46.9,3
2807,6280,375,429,2024-06-11 18:13:13,2024-06-11,18,Food,Delhi,Delhi,25-34,silver,C,Website,Credit Card,690.19,37.09,0,653.1,delivered,58.55,4
2808,6932,236,1717,2024-06-04 17:34:36,2024-06-04,17,Electronics,Hyderabad,Telangana,25-34,silver,B,App,UPI,17681.02,1206.34,0,16474.68,delivered,42.18,4
2809,11040,706,956,2024-06-11 16:53:59,2024-06-11,16,Sports,Mumbai,Maharashtra,35-44,platinum,B,App,Debit Card,3775.19,726.54,0,3048.65,pending,,2
2810,9120,646,1687,2024-06-12 20:51:44,2024-06-12,20,Fashion,Delhi,Delhi,25-34,gold,A,Website,UPI,3523.79,192.51,0,3331.28,delivered,79.84,1
2811,232,642,1348,2024-06-07 21:28:14,2024-06-07,21,Electronics,Jaipur,Rajasthan,45-54,silver,B,Website,Credit Card,37754.25,1933.52,0,35820.73,delivered,76.27,2
2812,4688,388,1952,2024-06-10 12:38:17,2024-06-10,12,Food,Ahmedabad,Gujarat,35-44,gold,B,App,COD,606.5,61.22,0,545.28,delivered,24.83,5
2813,9718,9,413,2024-06-07 10:33:57,2024-06-07,10,Food,Pune,Maharashtra,18-24,bronze,B,App,UPI,342.0,9.71,59,391.29,delivered,34.18,4
2814,3020,106,777,2024-06-14 20:11:07,2024-06-14,20,Books,Hyderabad,Telangana,35-44,platinum,B,App,UPI,575.62,89.18,0,486.44,delivered,18.83,4
2815,6933,94,611,2024-06-03 11:44:12,2024-06-03,11,Books,Mumbai,Maharashtra,35-44,platinum,C,App,COD,261.58,35.52,49,275.06,delivered,21.58,5
2816,8595,446,1105,2024-06-13 21:20:10,2024-06-13,21,Food,Kolkata,West Bengal,18-24,bronze,A,Website,UPI,120.64,0.95,49,168.69,delivered,45.07,4
2817,5745,164,836,2024-06-12 09:54:37,2024-06-12,9,Books,Kolkata,West Bengal,55+,gold,C,App,UPI,863.08,90.39,0,772.69,cancelled,,1
2818,5605,568,22,2024-06-05 09:33:23,2024-06-05,9,Electronics,Bangalore,Karnataka,25-34,bronze,B,App,Credit Card,4542.55,5.15,0,4537.4,delivered,27.55,4
2819,1296,287,829,2024-06-03 11:50:47,2024-06-03,11,Sports,Kolkata,West Bengal,55+,bronze,B,App,Debit Card,20118.01,354.93,0,19763.08,delivered,8.12,5
2820,7518,156,1299,2024-06-09 01:34:01,2024-06-09,1,Home & Kitchen,Delhi,Delhi,35-44,silver,A,App,UPI,3051.84,164.03,0,2887.81,delivered,13.95,4
2821,5516,314,1642,2024-06-15 20:26:42,2024-06-15,20,Food,Mumbai,Maharashtra,25-34,bronze,A,App,Debit Card,243.29,6.6,49,285.69,pending,,3
2822,7883,11,1856,2024-06-07 14:45:51,2024-06-07,14,Grocery,Delhi,Delhi,35-44,bronze,A,App,Debit Card,1183.71,6.66,0,1177.05,delivered,45.49,5
2823,8568,254,566,2024-06-04 22:22:42,2024-06-04,22,Home & Kitchen,Mumbai,Maharashtra,25-34,gold,B,App,Debit Card,5787.17,557.43,0,5229.74,delivered,13.83,5
2824,605,478,293,2024-06-14 13:33:40,2024-06-14,13,Sports,Chennai,Tamil Nadu,18-24,bronze,A,App,COD,8988.51,111.55,0,8876.96,pending,,2
2825,6067,482,957,2024-06-10 19:30:54,2024-06-10,19,Beauty,Ahmedabad,Gujarat,25-34,gold,A,App,UPI,651.67,55.71,0,595.96,delivered,24.73,4
2826,6916,96,919,2024-06-07 19:32:22,2024-06-07,19,Electronics,Kolkata,West Bengal,55+,bronze,A,Website,Wallet,59453.62,1189.65,0,58263.97,delivered,76.38,2
2827,7721,447,922,2024-06-07 13:54:18,2024-06-07,13,Beauty,Delhi,Delhi,35-44,silver,C,App,Debit Card,2622.41,84.9,0,2537.51,delivered,40.45,4
2828,10006,57,608,2024-06-01 21:04:21,2024-06-01,21,Food,Mumbai,Maharashtra,18-24,bronze,A,App,Credit Card,352.14,6.09,59,405.05,delivered,23.52,4
2829,7331,128,105,2024-06-13 14:48:16,2024-06-13,14,Beauty,Delhi,Delhi,18-24,gold,B,App,UPI,369.94,26.68,49,392.26,delivered,33.79,5
2830,7237,406,112,2024-06-08 17:23:25,2024-06-08,17,Food,Pune,Maharashtra,35-44,bronze,A,App,Debit Card,386.04,4.65,59,440.39,delivered,40.45,4
2831,7073,374,1566,2024-06-13 14:44:01,2024-06-13,14,Fashion,Bangalore,Karnataka,25-34,gold,A,App,Credit Card,3262.74,183.26,0,3079.48,delivered,7.18,5
2832,5742,181,11,2024-06-04 15:06:29,2024-06-04,15,Electronics,Kolkata,West Bengal,25-34,silver,A,Website,UPI,28982.83,702.36,0,28280.47,delivered,39.61,3
2833,5602,111,284,2024-06-02 07:47:38,2024-06-02,7,Food,Kolkata,West Bengal,35-44,platinum,A,App,COD,391.21,42.65,39,387.56,delivered,9.86,4
2834,9924,763,236,2024-06-01 13:24:22,2024-06-01,13,Beauty,Delhi,Delhi,45-54,silver,C,App,UPI,259.23,5.87,59,312.36,delivered,44.48,4
2835,6944,662,894,2024-06-10 22:55:27,2024-06-10,22,Food,Delhi,Delhi,25-34,silver,B,Website,UPI,88.48,3.04,29,114.44,delivered,44.97,3
2836,6211,512,739,2024-06-14 20:16:58,2024-06-14,20,Electronics,Hyderabad,Telangana,25-34,gold,B,App,UPI,24596.4,2092.92,0,22503.48,delivered,33.71,3
2837,5770,678,1672,2024-06-11 21:21:23,2024-06-11,21,Books,Kolkata,West Bengal,35-44,gold,B,API,Credit Card,925.06,53.02,0,872.04,delivered,14.48,5
2838,4081,437,1341,2024-06-11 19:41:02,2024-06-11,19,Food,Bangalore,Karnataka,25-34,silver,A,Website,UPI,237.34,15.43,49,270.91,delivered,82.67,2
2839,9816,529,634,2024-06-08 19:06:02,2024-06-08,19,Electronics,Bangalore,Karnataka,18-24,gold,C,Website,Credit Card,13576.19,825.36,0,12750.83,delivered,18.39,4
2840,1914,410,891,2024-06-02 21:06:41,2024-06-02,21,Electronics,Pune,Maharashtra,35-44,bronze,C,Website,COD,64201.89,156.42,0,64045.47,delivered,70.98,5
2841,6342,588,121,2024-06-09 17:20:45,2024-06-09,17,Books,Delhi,Delhi,18-24,bronze,C,App,Wallet,1040.79,30.62,0,1010.17,delivered,10.08,5
2842,3737,338,228,2024-06-06 21:35:35,2024-06-06,21,Books,Chennai,Tamil Nadu,35-44,gold,A,App,Credit Card,864.0,48.18,0,815.82,cancelled,,2
2843,8708,405,1549,2024-06-02 14:38:26,2024-06-02,14,Electronics,Bangalore,Karnataka,18-24,bronze,C,App,UPI,18017.36,40.0,0,17977.36,delivered,15.55,4
2844,4024,515,1437,2024-06-05 18:54:23,2024-06-05,18,Food,Chennai,Tamil Nadu,35-44,silver,C,Website,UPI,390.96,15.35,29,404.61,delivered,13.34,5
2845,5692,633,1331,2024-06-11 16:44:03,2024-06-11,16,Beauty,Chennai,Tamil Nadu,35-44,gold,A,App,Credit Card,1687.5,139.91,0,1547.59,delivered,9.22,4
2846,4774,300,1953,2024-06-13 04:22:01,2024-06-13,4,Beauty,Chennai,Tamil Nadu,25-34,silver,B,App,Credit Card,753.36,26.59,0,726.77,delivered,13.65,4
2847,11064,483,569,2024-06-05 11:03:33,2024-06-05,11,Electronics,Bangalore,Karnataka,25-34,silver,B,App,Debit Card,27699.79,1722.91,0,25976.88,delivered,3.37,5
2848,3567,311,1466,2024-06-11 22:16:43,2024-06-11,22,Home & Kitchen,Ahmedabad,Gujarat,35-44,silver,B,App,UPI,7628.94,308.11,0,7320.83,delivered,1.79,5
2849,10335,31,767,2024-06-15 18:00:19,2024-06-15,18,Food,Delhi,Delhi,45-54,bronze,B,App,Credit Card,537.53,14.44,0,523.09,delivered,36.98,4
2850,8774,160,1701,2024-06-02 07:43:01,2024-06-02,7,Sports,Chennai,Tamil Nadu,18-24,bronze,C,Website,UPI,11856.55,297.17,0,11559.38,delivered,4.86,5
2851,10997,531,1371,2024-06-06 22:17:49,2024-06-06,22,Food,Surat,Gujarat,18-24,platinum,C,App,Debit Card,721.43,139.04,0,582.39,delivered,40.2,5
2852,2686,370,798,2024-06-01 22:53:43,2024-06-01,22,Food,Ahmedabad,Gujarat,18-24,silver,C,App,Debit Card,127.75,5.97,29,150.78,delivered,22.97,5
2853,636,236,1752,2024-06-03 19:48:13,2024-06-03,19,Food,Pune,Maharashtra,35-44,silver,B,Website,Wallet,214.55,11.46,29,232.09,delivered,37.25,5
2854,8664,395,1677,2024-06-13 12:53:39,2024-06-13,12,Home & Kitchen,Bangalore,Karnataka,45-54,gold,B,App,UPI,7195.93,681.38,0,6514.55,delivered,14.05,4
2855,8640,522,1904,2024-06-13 12:41:31,2024-06-13,12,Food,Mumbai,Maharashtra,25-34,gold,B,App,COD,650.03,48.56,0,601.47,delivered,9.23,5
2856,2545,733,1607,2024-06-14 21:45:16,2024-06-14,21,Grocery,Chennai,Tamil Nadu,18-24,bronze,B,Website,COD,962.05,1.14,0,960.91,cancelled,,2
2857,9675,212,270,2024-06-10 08:54:38,2024-06-10,8,Food,Surat,Gujarat,35-44,gold,C,App,Credit Card,456.49,28.6,49,476.89,delivered,37.07,5
2858,11558,71,608,2024-06-15 12:22:10,2024-06-15,12,Food,Chennai,Tamil Nadu,25-34,gold,B,App,UPI,421.13,36.82,49,433.31,delivered,22.33,5
2859,793,754,1441,2024-06-11 10:05:48,2024-06-11,10,Food,Mumbai,Maharashtra,25-34,silver,C,App,Credit Card,458.9,11.1,49,496.8,pending,,3
2860,6256,416,970,2024-06-02 19:15:32,2024-06-02,19,Food,Mumbai,Maharashtra,35-44,silver,B,Website,UPI,751.36,52.45,0,698.91,delivered,53.99,5
2861,8104,43,551,2024-06-07 14:20:47,2024-06-07,14,Fashion,Pune,Maharashtra,25-34,silver,B,Website,Wallet,449.18,16.35,29,461.83,delivered,46.96,5
2862,4823,659,1209,2024-06-06 21:32:18,2024-06-06,21,Electronics,Chennai,Tamil Nadu,18-24,gold,A,App,Debit Card,40665.8,2563.47,0,38102.33,delivered,4.15,5
2863,503,640,1779,2024-06-02 20:36:21,2024-06-02,20,Electronics,Mumbai,Maharashtra,18-24,silver,C,App,UPI,63653.17,1719.62,0,61933.55,delivered,4.28,5
2864,4806,471,1521,2024-06-02 23:37:47,2024-06-02,23,Electronics,Ahmedabad,Gujarat,35-44,bronze,B,Website,COD,38220.43,769.41,0,37451.02,returned,,3
2865,11348,2,1730,2024-06-15 12:25:47,2024-06-15,12,Electronics,Kolkata,West Bengal,25-34,bronze,C,App,UPI,30233.59,734.93,0,29498.66,delivered,38.14,3
2866,6496,232,1954,2024-06-15 16:01:13,2024-06-15,16,Grocery,Bangalore,Karnataka,18-24,bronze,C,Website,Credit Card,1415.43,30.71,0,1384.72,cancelled,,2
2867,5233,427,1311,2024-06-15 19:28:06,2024-06-15,19,Electronics,Bangalore,Karnataka,45-54,gold,B,Website,Credit Card,80716.27,6637.04,0,74079.23,delivered,43.96,4
2868,8457,689,1200,2024-06-07 23:19:56,2024-06-07,23,Home & Kitchen,Mumbai,Maharashtra,45-54,gold,C,App,UPI,12738.49,1520.26,0,11218.23,delivered,32.5,4
2869,254,634,1848,2024-06-06 13:20:28,2024-06-06,13,Home & Kitchen,Kolkata,West Bengal,25-34,gold,A,App,Debit Card,11382.31,959.32,0,10422.99,delivered,28.67,5
2870,3135,181,155,2024-06-14 13:22:05,2024-06-14,13,Food,Delhi,Delhi,35-44,bronze,A,Website,Wallet,233.2,3.3,59,288.9,delivered,76.3,2
2871,11795,545,1180,2024-06-03 18:31:32,2024-06-03,18,Food,Pune,Maharashtra,25-34,gold,B,App,Wallet,396.08,42.07,59,413.01,delivered,31.89,4
2872,8977,789,1382,2024-06-07 19:25:14,2024-06-07,19,Food,Delhi,Delhi,55+,silver,C,App,UPI,856.33,25.74,0,830.59,delivered,39.61,4
2873,8163,794,1740,2024-06-12 11:46:31,2024-06-12,11,Beauty,Kolkata,West Bengal,45-54,gold,B,App,UPI,242.63,19.61,39,262.02,delivered,14.19,5
2874,3319,359,331,2024-06-02 15:05:29,2024-06-02,15,Home & Kitchen,Delhi,Delhi,25-34,platinum,C,Website,UPI,2605.85,293.87,0,2311.98,delivered,1.72,5
2875,6109,439,793,2024-06-04 14:27:39,2024-06-04,14,Electronics,Bangalore,Karnataka,18-24,gold,A,Website,Credit Card,85241.66,8236.06,0,77005.6,cancelled,,1
2876,8511,371,1917,2024-06-06 15:54:27,2024-06-06,15,Home & Kitchen,Bangalore,Karnataka,45-54,gold,B,App,UPI,4570.13,525.31,0,4044.82,delivered,3.5,5
2877,830,618,119,2024-06-15 10:06:09,2024-06-15,10,Fashion,Kolkata,West Bengal,25-34,gold,A,App,UPI,1338.66,87.42,0,1251.24,delivered,13.67,4
2878,629,561,1930,2024-06-15 19:56:53,2024-06-15,19,Fashion,Mumbai,Maharashtra,55+,silver,B,App,UPI,1400.02,33.13,0,1366.89,delivered,35.61,4
2879,3689,51,1645,2024-06-04 11:24:46,2024-06-04,11,Food,Mumbai,Maharashtra,35-44,gold,B,Website,UPI,546.75,59.29,0,487.46,delivered,31.78,4
2880,5971,499,1713,2024-06-14 05:51:01,2024-06-14,5,Grocery,Chennai,Tamil Nadu,18-24,platinum,C,App,UPI,920.9,173.74,0,747.16,delivered,39.09,5
2881,10680,578,1398,2024-06-10 16:50:56,2024-06-10,16,Sports,Pune,Maharashtra,18-24,gold,B,App,UPI,8182.86,512.7,0,7670.16,delivered,4.82,4
2882,2558,772,158,2024-06-08 07:50:47,2024-06-08,7,Home & Kitchen,Delhi,Delhi,45-54,bronze,C,Website,Credit Card,4739.18,83.28,0,4655.9,delivered,66.44,5
2883,6721,448,976,2024-06-04 19:38:41,2024-06-04,19,Books,Mumbai,Maharashtra,25-34,bronze,B,Website,Wallet,1044.46,28.34,0,1016.12,delivered,44.47,4
2884,9414,260,1976,2024-06-05 18:07:09,2024-06-05,18,Food,Kolkata,West Bengal,55+,gold,B,App,UPI,494.9,34.73,59,519.17,delivered,24.52,5
2885,10102,160,1883,2024-06-09 17:33:31,2024-06-09,17,Fashion,Bangalore,Karnataka,18-24,platinum,C,Website,Credit Card,4431.16,768.22,0,3662.94,delivered,44.74,3
2886,609,101,736,2024-06-03 09:48:13,2024-06-03,9,Home & Kitchen,Bangalore,Karnataka,35-44,gold,B,API,UPI,7091.36,388.59,0,6702.77,delivered,95.96,3
2887,1672,29,1464,2024-06-08 09:46:40,2024-06-08,9,Electronics,Delhi,Delhi,35-44,bronze,A,App,Credit Card,26153.55,315.07,0,25838.48,delivered,17.63,5
2888,5727,326,1458,2024-06-03 19:21:04,2024-06-03,19,Fashion,Pune,Maharashtra,25-34,bronze,C,API,Credit Card,2265.73,44.99,0,2220.74,delivered,31.86,4
2889,8093,87,1742,2024-06-02 06:59:46,2024-06-02,6,Food,Chennai,Tamil Nadu,25-34,silver,B,App,Debit Card,519.32,27.94,0,491.38,delivered,2.87,4
2890,11326,133,841,2024-06-03 09:09:39,2024-06-03,9,Food,Chennai,Tamil Nadu,25-34,bronze,B,Website,UPI,685.11,14.07,0,671.04,delivered,62.09,5
2891,917,201,778,2024-06-12 20:03:53,2024-06-12,20,Food,Kolkata,West Bengal,25-34,silver,B,App,UPI,674.75,27.03,0,647.72,delivered,32.45,4
2892,6377,519,1025,2024-06-08 10:40:24,2024-06-08,10,Home & Kitchen,Ahmedabad,Gujarat,45-54,platinum,B,App,Debit Card,14072.62,2534.22,0,11538.4,pending,,1
2893,10561,659,548,2024-06-13 16:08:15,2024-06-13,16,Food,Mumbai,Maharashtra,25-34,silver,A,API,Wallet,742.79,18.5,0,724.29,delivered,23.66,5
2894,3686,184,402,2024-06-11 09:47:15,2024-06-11,9,Sports,Mumbai,Maharashtra,25-34,silver,B,Website,Debit Card,2494.53,142.74,0,2351.79,delivered,77.35,1
2895,4151,408,1020,2024-06-01 12:55:44,2024-06-01,12,Fashion,Bangalore,Karnataka,25-34,silver,C,App,Credit Card,3078.22,193.37,0,2884.85,delivered,46.41,4
2896,9791,328,1801,2024-06-05 21:14:50,2024-06-05,21,Books,Kolkata,West Bengal,35-44,silver,C,App,Debit Card,310.79,16.22,49,343.57,delivered,25.31,4
2897,6695,720,991,2024-06-06 20:40:42,2024-06-06,20,Books,Delhi,Delhi,35-44,silver,B,App,UPI,864.67,21.5,0,843.17,delivered,35.99,4
2898,8628,574,1385,2024-06-15 11:11:56,2024-06-15,11,Grocery,Delhi,Delhi,35-44,platinum,A,App,Debit Card,209.35,28.31,49,230.04,delivered,29.8,4
2899,11384,299,1405,2024-06-09 11:20:04,2024-06-09,11,Food,Mumbai,Maharashtra,35-44,platinum,B,Website,UPI,61.96,10.39,39,90.57,delivered,31.6,4
2900,13,78,1150,2024-06-08 16:07:31,2024-06-08,16,Sports,Delhi,Delhi,55+,gold,A,Website,Credit Card,10783.14,604.12,0,10179.02,delivered,88.51,3
2901,7100,169,1458,2024-06-15 18:47:58,2024-06-15,18,Fashion,Hyderabad,Telangana,45-54,gold,B,App,Debit Card,2087.65,201.54,0,1886.11,delivered,0.78,4
2902,363,782,386,2024-06-09 18:44:48,2024-06-09,18,Grocery,Mumbai,Maharashtra,25-34,bronze,B,Website,UPI,1583.74,45.13,0,1538.61,delivered,41.85,4
2903,7512,179,97,2024-06-12 12:15:04,2024-06-12,12,Electronics,Delhi,Delhi,35-44,bronze,A,App,Debit Card,39307.28,950.95,0,38356.33,delivered,20.01,5
2904,1670,781,821,2024-06-09 22:30:04,2024-06-09,22,Food,Ahmedabad,Gujarat,35-44,silver,C,App,Credit Card,436.42,21.88,59,473.54,cancelled,,1
2905,9175,421,499,2024-06-07 21:21:31,2024-06-07,21,Electronics,Delhi,Delhi,35-44,silver,A,App,Debit Card,22545.02,864.65,0,21680.37,pending,,3
2906,4319,257,795,2024-06-12 19:45:41,2024-06-12,19,Food,Kolkata,West Bengal,35-44,silver,A,App,UPI,356.64,14.32,39,381.32,delivered,10.79,5
2907,3210,170,1728,2024-06-06 21:57:47,2024-06-06,21,Sports,Surat,Gujarat,35-44,silver,B,Website,UPI,2480.84,53.67,0,2427.17,pending,,3
2908,3158,94,165,2024-06-15 12:21:27,2024-06-15,12,Books,Delhi,Delhi,35-44,bronze,C,App,COD,1050.22,13.57,0,1036.65,delivered,42.5,4
2909,6740,226,740,2024-06-05 12:46:50,2024-06-05,12,Fashion,Pune,Maharashtra,18-24,silver,B,App,UPI,2774.63,182.29,0,2592.34,delivered,3.43,4
2910,825,243,1213,2024-06-13 13:27:44,2024-06-13,13,Books,Bangalore,Karnataka,25-34,silver,C,App,Credit Card,782.32,17.04,0,765.28,delivered,35.92,4
2911,6161,451,1566,2024-06-02 10:07:34,2024-06-02,10,Fashion,Delhi,Delhi,25-34,bronze,B,Website,COD,3257.84,24.01,0,3233.83,delivered,72.65,1
2912,4643,512,1157,2024-06-08 10:02:07,2024-06-08,10,Food,Ahmedabad,Gujarat,35-44,gold,B,App,UPI,697.75,52.77,0,644.98,delivered,35.91,3
